farm_area,labor,farming_years,irrigation,fertilizer,past_yield,region,resource_allocation
6.583509024936297,1,37,1,1.968657067128119,29.98933400247142,B,46.617004094488145
4.045211204545254,1,48,0,4.756895062149501,25.038229342301648,C,38.7614607764403
4.670283966985889,2,30,0,6.9373605733356065,16.65296004537737,A,27.495043798519248
2.580969454041468,4,40,0,6.436621220037704,16.19479940320593,A,25.734382171864745
9.598070019573246,5,36,1,0.7343423689341814,30.63315957471849,A,47.17468370102394
3.3951900931936745,2,32,1,2.2307176110931106,23.89733338691764,C,37.673410141444066
3.4362915520696364,4,30,0,2.0204690951722486,21.43515334482476,C,31.015408327716557
2.133358725148779,5,4,0,9.743351143889749,15.04704453000025,B,23.251894623890635
6.572794862887275,2,19,1,0.9105161440023348,26.47503168151975,C,38.772176006222296
3.6425527674794447,5,27,0,0.5073639717381893,13.994902363104176,A,21.380282908786608
10.615851672698707,3,26,1,3.1291924457120945,47.47125118569673,B,69.83054086740064
5.013058665596589,4,26,1,5.2328140377279775,30.048267431914937,C,48.20540507336952
3.436664993485809,2,6,0,2.4378151198416473,12.667649843174537,B,25.37647185408992
10.831482097691843,4,12,0,0.9451058790110497,37.32914900107445,B,55.92022552947194
6.61208354632211,2,38,1,7.371439554082491,36.4143284767689,B,51.65372150288111
2.264131627271078,3,44,0,1.8495232711250569,21.74801417385064,C,35.15887867679463
7.502905104520131,2,35,0,2.259294702495458,31.523466171338754,C,47.207911441263356
4.597896659270061,5,30,1,4.894984497630758,19.212187415459656,A,33.910533330009834
10.871294663676943,3,30,0,6.2538744168534715,41.83604285118937,B,67.18096856977819
6.665261805950164,2,22,0,1.4258226969025931,25.533025988731456,B,40.441148305964816
5.149971703061894,5,39,1,1.3245438347388065,30.252516714228253,C,51.971814916378094
2.976921337832107,5,34,0,7.041590089680249,20.91953027958494,C,40.19172049077072
2.754475105539584,2,22,1,6.140042720389557,12.744934178651596,A,22.16854093883697
4.944507617145964,1,11,0,9.76792188302965,20.003709684577174,B,30.457749390426578
4.151084906374773,5,20,0,6.711136195432807,21.72640874075462,C,36.05100786201486
2.683543982597912,4,17,1,9.78217052067224,23.16332759772803,C,39.22952617468012
6.855908745610562,2,10,1,6.180484090898783,30.050404570070704,C,45.471425608319514
9.113907123482708,5,9,0,6.748094346127722,24.847532545572843,A,36.248620935722265
4.06925104053675,5,3,0,1.4979343766645248,13.18665972245948,A,19.928505438544544
8.29924297330523,2,36,0,7.469415195965938,39.70203216665631,C,65.79118782253421
7.557528638224842,3,10,1,1.3316521117228524,30.92605716221761,B,45.25928731990888
6.518480381424116,4,50,1,6.9417237092843775,42.692248471298385,B,63.77473306556513
8.644221718342575,5,1,1,7.762917003913114,24.43194648200218,A,38.92478558000822
7.472915488744341,1,3,0,2.4522662804881,24.203443052527565,B,36.50181698592724
4.585968765735944,4,49,0,6.61548265748918,29.874710291326572,C,51.51600691583455
2.7870069752207067,2,22,1,7.197193930347168,20.961357877431634,C,37.02292739860246
5.23002734367594,1,31,0,12.58967116159216,24.17347837126886,A,33.82533711656993
4.465930124803926,4,10,1,14.350862318981212,27.57533911342476,B,49.87505746760079
5.33859151862843,2,38,0,4.326386303674964,30.649106873617935,B,45.89237294227675
8.1753579493715,5,7,1,3.261437918948484,30.977248789100283,C,49.47351963762693
3.6042191134337758,5,45,1,2.0984620153614735,28.282373424696456,B,50.51211180578584
6.958980484318818,4,15,0,1.3728142016617277,27.94371304594902,C,44.23478883943372
1.600665944802799,4,31,0,2.4791698602472536,12.840439984845657,B,26.829195565891208
2.8668173958032424,1,2,1,1.995643284234866,13.082372161750293,C,22.81360732383093
3.871418744916896,2,30,1,2.3246185189482125,14.996168428391258,A,23.26309482125053
3.4685371854103444,2,47,0,2.229997472648957,24.706125346358828,B,36.35642790625613
9.310082655197142,4,4,0,1.7326897309704434,36.207968452810135,C,45.078486666018435
2.69150181443181,3,37,0,1.695959508445145,22.71645829601964,B,30.64491134019199
4.146939016007469,3,48,1,3.173401139594711,28.49347812773158,B,51.144667386118044
4.588941427073811,3,4,1,3.7866298842636503,19.014433285418015,B,28.29850734176645
2.2593982351828292,4,31,1,7.3516030588025645,20.21218638709189,B,33.48565227457873
4.300191932113628,2,25,0,1.7713697926601655,18.377508392380708,B,31.834758803391466
5.748112525840042,1,42,0,2.4159578917036972,25.692423929779405,B,38.792712028325234
10.497188635555682,3,37,1,3.6734426210803317,43.31613189697209,C,72.7595933963625
3.4077332967079887,2,14,1,9.929487993468566,14.357464168142974,A,24.247537158528125
3.4085815554593673,2,17,1,6.591437232658029,17.201190811807127,A,26.81666679617486
2.1785131591018674,4,12,0,5.004985976232582,10.231841532274327,C,19.572137255000673
2.4500790852470327,4,24,1,3.848753580795816,13.721573903300452,A,23.348460476852125
7.331361185251035,5,11,0,3.616599618469972,32.395750713667404,C,42.65046381438784
5.180779807962804,2,3,0,5.887123649199566,20.301552788749788,C,27.86419398267215
10.582291574095688,5,23,1,10.217420670179845,33.615458188514445,A,49.11436421074893
5.377807367959398,3,30,1,2.3123872006375934,21.20383970125675,A,31.533854035333935
2.2564553012862576,2,21,1,2.2605978394350092,17.007381084775496,C,28.31609197121226
7.668791234064695,1,10,0,7.147933013416652,26.5323944736642,B,42.16586723254543
2.8107193742607004,3,33,1,1.2867409734048718,20.319258951516304,B,35.59469645546526
8.24399778952519,1,19,0,4.579433588930933,23.67226377416216,A,32.87896716704578
4.915676219927504,5,10,0,6.288467629906638,14.841138923090707,A,25.24884184223182
3.429230551566706,3,48,1,4.1174024283550255,24.787626735157723,C,49.07084120356428
3.380885723699411,2,46,1,1.951482369637527,22.899448853142587,C,39.81628673767894
8.982891267981866,2,29,1,6.97973458863438,40.89348648972502,C,62.083085665019304
4.4841769741199675,4,25,0,0.7470911047334733,22.2197789765934,C,36.22653503737425
3.8353718892794126,1,26,1,4.855709359627509,20.154071980015303,C,36.73608403764084
3.5244091084299822,3,39,1,10.8333551827268,17.164739934619536,A,34.82361834216572
5.962981579594372,4,12,1,2.6964983737534127,25.649604864419775,B,42.76078941484082
6.788078475843794,3,50,0,2.019711348588787,32.31092941865515,C,54.50711456304976
11.901084956341272,3,11,0,4.222945653993824,30.671356800395692,A,41.85385887949203
3.163294635980296,3,20,0,2.600206939014588,17.623423126324315,B,27.35424034547577
3.676220406538409,3,44,1,1.6742545833361466,25.06658656541992,C,38.60363794393255
6.761687276672524,4,22,1,2.511766452623942,28.80036964418119,B,41.115436564814324
3.3190568294093845,2,28,0,5.511260509138081,21.828037204185097,B,35.837454972083385
4.498662319254063,3,34,1,1.2580175121303088,26.0293949485908,B,43.044707804191766
5.309448381145207,1,18,0,3.663175582943807,24.574838202665322,B,33.80060528908801
7.34241096688203,3,39,0,0.4463788283249585,22.57995083321424,A,34.42578259842744
2.8175482183756326,1,47,0,13.119557384039547,16.986545736084565,A,32.41760153815512
3.8183082967727233,5,44,0,3.721687675856223,28.529886088823538,B,46.281293196677105
7.801779044301766,2,21,0,1.8397173507831732,21.842748686466,A,33.73815909696265
8.675456047519086,1,47,1,6.825322344279507,41.61912473864598,C,69.22835583850078
2.06580449700952,5,15,1,1.541924025090373,17.0125937577044,B,31.44466421119206
6.162324372070365,2,30,1,2.978880093686424,30.05264263481874,B,51.2898966610585
5.569944179629346,1,16,0,1.6038974455783899,22.026902604742478,B,34.85265517702673
8.889319979248036,5,36,0,2.6284458918130045,27.35014801158306,A,41.48308024648001
3.3927508451072446,1,29,1,0.4279569497115426,18.517717757730292,B,33.069692312979626
4.744806949101001,3,1,0,10.992610483717831,22.849611839665,B,34.423571655460904
4.818833435692922,3,47,1,7.909541751140816,22.96117975439505,A,44.434253255842975
5.101145968081096,5,45,1,2.2912793964352316,29.641419712843952,C,49.6386125227259
8.345600920543886,1,7,1,8.09600715833937,35.14197614767027,C,51.613681409802474
5.308142284231749,2,20,0,5.81710689532048,17.867446782464338,A,26.199693477732033
6.459166685316354,3,38,1,0.8444022676263996,24.357533378125204,A,35.627123840989725
2.0009900126408837,1,50,0,2.4531559150901314,19.918378959492255,C,32.96907161428286
4.9808706228007695,5,34,1,2.6167645137277646,19.534290978998527,A,31.42747127836584
1.1545304425833514,3,25,1,1.6983382406896983,16.30752434957131,B,20.979463766063994
2.621981930983695,3,4,0,6.946512082720248,15.161703585474099,C,18.88391618549352
12.13004228831646,5,18,1,6.172348692976442,36.849930718822435,A,54.308861662242435
2.884829593014179,1,49,1,1.876657124278377,23.006790432272865,C,37.96487046015362
3.8280932491148008,4,12,1,2.500983933341064,15.595541964939237,A,23.621513301200967
4.515841152416079,4,19,1,2.9829025149356174,25.234756912953543,B,43.298502379868374
3.748205861624695,5,10,1,2.2187974483233566,22.76115165859645,B,38.23573550234902
10.34428404475795,5,19,0,0.9143365379977481,26.88435846376232,A,43.66637670218644
4.85004098837842,3,40,1,2.8257607554828192,19.511629075378707,A,33.86167246584507
7.302492210568161,2,34,0,4.441393964646222,34.34729605106618,B,48.82108772515751
4.115954965568454,5,39,0,3.8411820687617633,26.49424798624993,B,42.893615266033414
10.748738207020784,5,5,0,2.212916376647028,37.545782078920354,B,52.4654513342807
10.779761287528363,3,37,1,1.1335266724896182,31.69220370101577,A,49.95617707323493
3.0781453767008773,2,7,1,1.9882284211609473,12.574469828231226,A,15.155397370686336
6.273201626786717,2,33,1,3.218250377572282,21.0391130872753,A,32.879786054008704
7.321994353259323,4,49,1,5.879600083611045,38.168586237690036,B,62.6073249379955
6.070017751720832,5,29,1,4.796360252819052,29.847067236880193,B,51.640789288736144
4.504678532190159,2,47,1,2.744290440475568,29.62258372477344,B,45.877585685528274
2.9805112837158,1,50,0,7.152299603412352,22.978772343200855,C,37.81725312909862
4.278180903473958,1,18,0,4.545051185241386,21.031723856912052,C,29.45630245333464
7.378199791953217,3,28,1,3.094144152443869,34.5557280274043,C,51.11970645757139
7.003968626568245,3,38,0,7.144907535003146,35.24432092787363,C,53.04890796528024
5.158242955238022,5,13,1,2.178091459384291,25.670106493530263,B,39.23545720334976
9.149074092993542,1,41,1,0.5558482231127984,36.864388357594464,C,58.89012049718252
6.6114171840855285,3,36,1,3.02217970384701,31.461357070291516,B,53.130805211392875
6.478065608201712,4,41,1,4.468686832428765,35.48425352755445,B,60.15749687805812
2.1120093923815864,2,39,1,3.9994123144663525,21.71043427824562,B,33.76394277230507
5.426014426967957,1,42,1,2.181839409286165,27.71504220451393,B,43.778228097456775
4.133466327433269,5,47,1,2.2765941572609707,29.749098885483747,C,48.37620171709685
11.29862538183262,3,40,0,2.454826591436027,32.24095029158086,A,48.58009846568415
4.931038100840022,2,13,1,3.4526865998041574,15.118294934718733,A,22.171754271811334
4.291556260859869,4,46,0,4.024884700966349,18.63979421616739,A,32.997338455813576
6.916450674730699,1,43,1,6.183485621675936,35.47918307251957,B,60.56387047709389
3.1424170927423023,5,47,1,2.494601900103715,22.78794494944747,B,41.5194450064657
5.211647110799948,3,29,1,3.511131102832703,16.865623316777558,A,28.93130380413359
4.482872300223968,1,41,1,4.648815171883539,26.907939227983718,C,47.03816998148695
3.969771283597901,1,45,0,1.1001880958893526,15.06625721549448,A,26.329663337454694
1.5824126062701893,2,3,1,2.480279655384915,10.207662418894955,B,23.353683590697205
6.537006788288352,4,11,1,4.211692497318003,29.460045462463015,B,47.84445404968025
2.1936080437665635,4,50,1,6.710365941017118,26.04138857401585,B,50.95834366609936
3.0595484764022842,2,26,1,2.069544075197206,13.563306379168488,A,22.74151143460799
4.068548027114764,1,42,0,1.7333899279991598,21.785441487691823,C,37.162594193893504
6.0868755558496135,1,11,0,5.832224299339299,24.758328160292137,C,32.92156545699491
3.6694818577853074,4,42,0,0.5804001929805988,22.81244668162404,C,40.10026190086063
3.723804835078789,1,3,0,1.4903053932368249,8.356257782947727,A,12.466803089689185
8.447121695526976,1,41,0,4.32762672233201,38.06098183364129,B,60.607645616727424
3.6636761869476264,4,44,1,0.5762135146272582,26.793158698162557,C,37.796135234878086
7.267979447131558,3,44,1,1.727356898618587,38.28614270032555,B,60.60227138539865
3.6033662712907537,5,7,0,1.0902442282183586,12.018127749089002,A,17.168085817200765
6.6808863705869195,4,18,0,1.4163415978522331,29.047622461710528,C,39.47956858474883
2.107962868359107,2,17,0,6.8057596938092715,17.015553267532844,B,24.6374498380704
3.2930668241638257,3,10,0,3.751906251650985,19.212205637474757,B,33.67639169687634
9.18117171857226,3,49,1,9.100677460577735,33.45281827474635,A,51.7266517414949
4.140941087449014,5,41,0,6.396446930148487,25.091963234639454,B,45.778283171006045
5.608693934930333,2,6,0,6.4972601561417616,22.387919064841416,B,34.953825024890634
3.1321299107233895,2,28,1,3.106735332164646,21.873660214340028,C,41.404724616426854
10.224026066395044,4,50,1,9.934095608076671,35.748238678571255,A,58.19924750157072
5.458784092028215,2,4,1,12.546140935454886,27.708505054116497,C,45.33051705934196
4.636312159254701,5,3,1,3.7652775875764566,15.452270170676758,A,24.130335532792568
9.777929604608318,4,33,1,2.1340477063520664,43.34144079829076,C,69.82658341318735
3.9576659182430043,3,49,0,3.0779854639096462,18.274153200249433,A,29.801182792913334
2.909567995941926,4,11,1,3.5301993871463777,16.84103182451415,C,23.28593352818669
3.649509795684115,5,41,0,1.7008297481948296,18.967334954722826,A,28.772599614783456
16.713069738679604,5,18,1,4.4020989641424615,61.00502067059628,B,90.25961608333057
2.4854305219651973,4,6,1,6.686803788456985,15.579006241377783,B,29.321649336727134
3.0986652621277093,4,36,0,4.80179122596647,19.51227621678437,B,39.08933904837235
3.4539404005697256,4,30,0,3.3870212454444104,26.002793082638224,B,36.057831027709355
8.321369783784872,2,15,0,4.804770988154284,21.707734817384065,A,33.342052014839616
1.2446236195575975,3,10,1,2.761178309798521,8.418706730094561,A,15.148598202874652
3.044952023469979,3,34,0,1.9973433272999996,19.487322583023676,C,36.20391427105874
10.171892287339817,1,44,0,4.121989344083444,28.822066280930727,A,42.93989083039834
11.643037015253748,4,49,1,6.920912072824327,39.94154140969477,A,56.65738164290928
3.7974274493351046,2,37,1,2.2834222622935436,22.71886335436794,B,37.67042581826137
4.923259879427794,3,46,1,2.2669567171178535,31.773762715224603,C,50.614717607458026
1.0659526361303997,3,50,1,0.6019475114413169,16.186651385290492,B,34.208532382325366
4.379942452616106,4,11,0,2.93830989293311,17.913315983982372,C,29.256275407106337
3.1694161816522204,5,21,1,0.34744006595660404,22.51764336287575,B,35.32403798373765
6.301685339537202,5,47,0,0.5639846089912577,32.550471924901665,C,49.00122998179228
3.7759658450132054,1,9,0,1.777332421647759,15.137145760723609,B,21.142152663474047
2.766909802085055,1,24,1,2.121085935637231,17.808135769924828,B,28.543261881387984
2.5034463579698936,1,44,1,5.550630225141787,23.818194248609032,B,42.18442996924048
3.3526070769524683,3,44,0,0.2999450612385492,23.71791672378157,B,37.19204856317252
3.3178473299103617,1,19,0,4.603671803427967,11.814105986686682,A,22.456949280068482
2.3938896376271086,1,32,0,0.9905222984960516,14.214965688261152,B,29.396997914229754
3.8419607870605694,4,36,0,3.874438174100358,25.530417859308262,B,39.92700151163735
7.646053763594552,1,2,0,2.693301562964696,15.06641599503186,A,21.5028742313274
2.9927848142692115,3,1,0,2.434716387190529,11.085437714743989,A,13.33734637908019
3.5128838439920775,2,41,0,4.593203052472802,16.175318373905764,A,27.1708395191677
3.9902873609643943,3,41,0,5.120597138098632,28.358245903295924,B,43.69473824344973
3.3327674932137903,3,42,1,6.795451234328094,27.540795528468145,B,42.886846342571666
6.488704085075233,3,1,1,3.8336249516586913,29.39196286287914,C,37.510424905919024
4.086644750206202,3,30,1,1.578078511325913,16.270447047891352,A,27.295384210506995
6.210026536274431,2,16,1,2.5076598313454252,19.65032135425241,A,28.170670885780577
5.309495157966233,1,28,1,3.7379560326518657,30.261473194946745,B,40.43144253803016
4.939695687682284,2,29,1,0.374781669160541,16.41744477878943,A,26.805906868648083
4.53202844515801,5,5,1,6.549223279786113,24.45581028963737,B,41.205127752760816
3.4964009249196657,5,12,0,1.1593545075598475,19.630161766271236,C,29.655950889988443
6.301264633230965,3,45,1,4.191591077417814,22.706166204417347,A,38.47316952715075
5.015977616958421,5,34,0,3.00970647913094,27.68203669238263,B,46.79878074413138
8.189961609408005,3,13,1,6.450835119497696,35.34789242135309,C,54.618464326721714
3.7312619088899286,4,43,1,2.5894859283656926,21.02199697080196,C,45.57963769690615
2.588055465244586,1,22,1,1.4873025955854726,13.628692083413657,C,24.652482942017905
3.9763464743111285,5,36,0,2.6921343334484678,28.895400600730127,B,36.117295064389495
6.7714021280243895,1,6,1,1.3296380120400084,23.990584427055843,C,33.25683646792089
4.920368284316055,3,7,1,0.36141935079135745,24.24297097250538,C,29.02914137053051
7.042820839750018,4,12,1,2.5291862020200524,29.35072794494936,B,50.29633420878599
5.555614897396741,1,10,1,3.106891713070131,19.535065072875238,A,27.393395119544724
3.9930957732397045,2,24,0,6.385075386451241,17.82185143515603,C,38.481580175559344
5.370693992995208,2,38,1,4.839605891996052,21.75770472772153,A,37.30305317223561
4.568198827103918,1,27,0,2.5663717317088004,20.802322637519325,B,31.01450212437916
2.4389110405513503,2,39,1,1.004455192328746,15.835626622708125,A,22.33288957307668
5.766953357032072,4,31,0,2.5223594128997324,30.377632941837884,B,49.24601973372617
7.925413691813172,5,11,0,5.1263473351923485,36.31341675591493,C,52.215361794258186
2.7076092322186103,2,39,1,4.563909407650926,22.314249282661844,C,35.30490939480103
5.291946658810157,5,1,1,12.648594311130406,19.285855976599123,A,31.855254624224493
2.945089122367347,5,20,0,10.027534980178663,14.157357894180596,A,28.492925964645163
3.319554776582618,5,19,1,6.032273897618995,22.8436110564517,B,34.740101637690096
4.46810572763812,1,24,1,8.678914003086359,24.42096037340972,B,45.74820212023264
6.165847216159989,4,49,1,4.608760858695893,35.36398062495885,C,58.3371093667945
5.412170676680776,1,4,0,12.279713589684958,21.367173289357936,C,38.03924150230786
3.0042553891479353,5,50,1,0.9019877774377291,29.162134580454506,B,47.76774391715106
10.16733231222391,4,1,0,12.82403421793542,39.85534880977554,B,61.47391226719613
4.939144562843471,2,50,1,2.997238808596074,28.81300172915257,B,51.678976859854046
19.449647590576628,2,39,1,1.90764714491556,72.77431436847218,B,94.41786198271153
4.24267980058168,1,23,1,3.207522896557246,19.931862628076196,C,34.1640136243246
6.1152517951329575,1,36,1,2.2865490180769314,28.57992754209943,C,41.48986245244586
2.2411878798282614,1,16,0,5.250484577901943,10.139602523370952,A,15.799859393654426
7.763953520287119,5,25,1,1.59702316934761,38.036300928181795,B,55.89226747936441
1.8461685434658845,3,21,1,1.7727170824151905,10.538374142047106,A,17.40931360591531
3.053615256150728,1,22,1,3.361751965631561,18.509556148214074,B,34.66436270109636
4.060600178261696,3,18,1,4.939213392876418,23.469314016511387,B,35.94680396599704
3.9758916562506945,5,38,1,1.869359434686255,25.03299450824044,B,46.434449865792665
5.801241925941553,3,26,1,4.2203024119175385,30.696369053421297,B,50.15639867640007
11.6966580814462,1,18,0,4.506272380222923,43.99474952152601,B,58.154721638216486
5.417869726512842,5,30,1,3.3149436393582685,29.871224327094534,C,50.03655484569599
9.329871067148781,1,26,0,7.456679737474076,38.672040201246446,B,59.09391347108753
3.311568294610192,2,1,0,0.4987860577882699,16.02642366889007,C,22.306547281479205
3.303916384026005,4,30,0,0.8527551621837323,19.953335071705272,C,36.63379512961817
3.887660936856474,2,42,1,11.596813459324279,21.541489786025252,A,37.54319788541421
5.211859439977675,4,24,0,5.606506273769603,19.54926396254881,A,29.953421006083826
5.004165739739662,5,33,1,3.3674972377137076,28.85447717091322,C,48.35140628646622
9.604757902662154,2,30,1,4.849823680971446,29.259332515168026,A,46.3520210998639
9.911545613419078,2,27,0,0.8195442338166964,24.917348795114137,A,35.70032544679599
4.768767293052851,3,14,1,3.521576664953858,17.064333729573367,A,25.894159392373375
2.7858266041955244,5,40,0,3.866893456056184,15.353054829695234,A,27.961874251243323
1.827665452457116,2,18,0,7.455285117424889,15.80031815097632,C,29.722198802066824
3.2706459716048975,2,1,0,7.758134554073267,10.834302054302604,C,18.0282964116602
5.5628376422449115,4,18,1,2.2842250142497607,18.363817241728363,A,33.95902593300633
2.147784396013179,5,34,0,5.7060508945960935,16.446869516030468,B,36.32216305373416
6.356385146280451,2,1,1,7.305405664648941,25.23861043988478,B,38.611383225783264
1.92592906218189,4,38,1,4.742002567361018,20.77148351189055,B,37.24630355273036
8.935621258408277,1,29,1,5.835638698908663,37.249145759468234,B,62.08627748323039
3.928847384828074,2,40,1,5.886085401823399,28.1714316580498,C,39.42713585475428
4.529204757780109,3,9,1,6.7371759932765185,16.14669611767526,A,28.468298698638943
3.5628528185877184,2,50,1,2.1889151678417957,25.72701515734461,B,47.90904185494066
17.811245357100695,3,15,0,2.865466992966119,59.7042948047481,C,82.66793753651123
3.1757925673741183,2,50,0,8.956094463754077,24.34398717384215,C,44.20046807528229
2.8593664945052875,1,31,1,3.09146086611856,19.59158059022107,C,32.0610837594268
1.5209696465753737,1,31,1,6.734335427345852,16.156833573121766,B,29.85884436759223
6.221122696325708,2,14,1,3.057583330357461,24.645025358944423,C,36.765883798012275
6.078530803427444,4,50,1,0.3703421056486312,34.82240988375855,B,50.039699402395584
6.745966893229873,3,19,1,3.2652561922873384,30.21842623582291,B,47.32816691275872
6.027084981899923,3,28,1,1.8742260365480716,27.0916615476262,B,47.46847018404258
3.491656246196144,2,27,0,0.2892020295235116,12.62838519645191,A,20.31021322675468
3.91789944660487,2,3,1,3.7675486765988437,18.563531209444427,C,32.82528094016014
2.8726725115774614,1,22,0,7.547606310406058,21.519666186745063,C,29.33810116948599
4.006189397410254,1,17,1,9.757186588624803,19.693448559116256,C,33.8061766914248
5.768970487114573,2,50,0,2.1461543501341764,21.588578621784965,A,35.443361187697974
4.680983512977169,4,24,1,3.4636026432850553,26.60293683899883,C,44.328370286927154
11.658117686973085,1,22,0,2.4485253460752068,39.49079325524423,B,58.56334792481356
4.9407270279160045,5,40,1,2.8146788046018374,20.937179570487352,A,35.80711501686788
4.904471991606003,3,28,0,4.6448605752832055,17.18242694669691,A,26.0899606940869
2.282139694325772,2,16,1,3.292072236611794,16.24661853305903,B,30.514548659244724
6.097540998371946,2,9,1,5.435680886800348,20.645048623453828,A,31.855151955132825
6.980325816680552,1,23,1,3.2129292711775483,27.764880097314425,B,43.749551609287884
3.7890324305433976,1,10,1,1.478416756179255,10.786711855925702,A,18.853635904824955
4.548957485121146,2,5,0,9.359240467537076,19.952992064349857,B,37.78208094333317
9.178068729125673,4,20,0,1.6511457574620128,36.771006875518516,C,58.3412642199256
2.6323842556403045,1,23,0,4.023491410119541,10.281569128581786,A,16.37232571306353
3.9792624230755522,2,44,0,0.9691411119150727,17.107588998981083,A,27.952916165694205
3.4246892428699685,5,43,0,7.429651520940758,29.49383478162686,B,53.696367741285755
1.5083496919288462,2,25,1,3.8980903084628205,11.72763781538592,C,25.465018428406164
5.288419613415266,3,7,1,4.926140355756425,17.398673376273873,A,27.65842199005718
3.3782932636962646,3,35,0,14.29844806836744,27.067225632367148,B,45.02683466510212
6.089906766521063,4,47,1,2.6405219628874677,36.82716146340168,C,57.480423311258406
2.4663480397323716,4,38,1,5.131870565458501,22.038493577848005,C,40.15337110152507
4.136966363085711,3,31,1,4.221097429700365,27.0852367247121,B,43.25050538013619
3.690738342479534,2,43,0,1.812847165475399,25.843088783080237,B,32.54179952347724
3.789020908966382,1,10,1,5.172486122788093,19.07739252486059,C,32.85035930960146
7.734223261466874,2,28,0,0.1861940440588944,33.88051970430412,C,49.36965337991152
4.345400372622115,3,9,1,2.685976978217672,19.425125323754788,C,29.85677484229089
6.44680071417412,3,45,1,11.403737061308062,37.88314948536471,C,64.41211689764607
3.0202232338253676,4,18,1,4.250973477843019,11.551647057405445,A,19.636123358175382
3.8532220966524284,5,18,0,4.275068197178277,22.15532616920164,C,38.21147125791988
3.5501212188734006,4,39,1,1.8706748443622705,23.913804108015647,C,43.31569599652651
2.4422156818789773,4,33,1,2.1949880417665155,14.455376198445343,A,22.128927536106602
4.497544491610804,2,41,0,4.143234633930259,17.860143585207364,A,27.085570724743445
8.857649414873512,4,24,1,5.78838574620503,43.37699003498732,C,66.5626333720123
3.10576159859787,4,35,0,6.618095010988565,24.884054286875433,B,41.45812115786787
2.691644486630572,2,40,1,2.238862336639241,15.419967556416152,A,21.0561111682447
2.7816110946845236,3,15,0,8.33325659238994,18.228934246128215,B,25.396225350438296
1.7032155107428049,4,29,1,3.162798239894399,19.314741734716844,B,31.898240402978626
2.822257487385118,2,12,1,2.3448867003353264,15.118982967828549,B,21.791872884540417
3.886281824974196,4,48,1,4.361228815329616,29.605512043659708,C,49.46633340312748
3.298954680336275,2,14,1,0.4808560497810464,11.013261335927334,A,15.633037819178108
11.401341251049892,1,18,0,4.753357254346024,42.0978350656501,C,55.66157920819192
4.000610586555836,2,49,1,5.094721391456936,31.87021772677981,B,51.927903719852736
2.057567493439303,3,27,0,2.544590590926514,10.49469440983237,A,19.12202053398999
5.7488460379866915,4,2,1,3.157871420305042,23.760906938159163,B,38.78998254689377
2.8163221447462496,4,49,1,1.0449057383416465,24.22298604948411,B,44.18821862925681
5.492101763340018,5,22,1,1.4539542755339794,24.786270173514612,C,38.91237449414279
3.313751234810542,1,7,1,3.034615857408656,17.534846844620738,C,25.823576780412367
7.736138563725576,2,28,1,8.242353745225234,27.29518701825364,A,39.555662870916194
5.45162840447368,4,16,0,3.8502035124088585,19.492974518891295,A,31.98210045353266
11.60317888772343,5,21,1,2.8552860566512432,45.49958350857279,B,72.08810840772063
3.2718916475937667,2,45,0,7.747358964131174,16.072306589232983,A,28.120593228116306
9.59861973810511,1,9,1,5.416039928448546,40.552664440834,B,54.85638182960637
5.000686304086366,4,23,1,4.131989506717355,29.771827206249046,C,48.723924143450134
4.347388152229116,4,49,1,8.21899334459327,30.64667259080142,C,54.55819227269684
6.76215220758033,2,24,0,2.6949514885996293,28.845143582178714,C,44.27906543789719
4.446949945011107,5,29,1,7.973213637465286,29.24923650372659,B,45.375675836027334
6.20486594701149,4,38,1,4.795402834353465,32.56082493123082,B,56.20342040436271
2.7857671923307317,5,17,1,15.46388902190176,16.413522142145595,A,30.68161461622064
6.104549097703526,2,42,1,6.74375067541566,34.71958798653131,C,53.10516541355546
2.945843419223816,4,35,1,7.575926508225394,22.832177485574313,C,44.301477423826015
7.302766832761344,5,47,1,3.057512790784623,39.95928005811415,C,62.43282155159937
7.8443023715015086,4,29,1,2.8246938165367848,37.534178932463774,C,50.9570970515102
4.4088917979256514,1,11,0,0.8154412330497282,14.656278071143271,C,25.18131113514326
3.5587705496077504,2,7,1,1.525967491879862,15.97009977763252,C,23.438527195663376
4.265841873927008,3,6,1,4.644043972485011,21.69709912565236,C,36.618452592418
7.909746136908735,3,14,0,5.6106521444943445,30.864538748549187,B,51.564232612598815
2.546954005837874,5,42,1,1.509726152526944,13.181871649768134,A,26.988799079395342
7.578590238602444,1,13,1,6.121889231562849,29.69499432843206,C,46.60963853200891
3.9428748860874547,2,19,1,11.305832386049017,27.379989190035868,C,44.08552255091587
7.593634376186183,5,30,1,2.4351142408196353,27.3104277402101,A,39.06050529567927
3.7998245862331843,4,33,0,1.3535251492674565,22.692735422828687,B,33.70637801269276
4.954763054406618,4,40,1,1.8009424735645738,19.45800760324029,A,34.19120300777154
6.42106719204441,5,23,1,12.092984751984709,36.23875440512438,B,56.739506387160326
2.938319976366598,2,41,1,4.303286340948232,21.757747313432528,B,37.561904488896936
2.2002292205464435,2,41,1,1.9926185403116004,12.431370759507226,A,24.946183864077174
10.17880158547527,2,1,0,0.7080152822056911,32.59993736876882,C,47.96508131077522
2.6671335595179118,4,14,1,2.9536778381489355,19.026657935688025,C,31.400743384639252
4.991309263124412,1,25,0,1.537300159389103,19.995555771066275,B,31.252964204176475
